hospital_id,department_id,department_name,date,patients_admitted_count,readmission_count,avg_length_of_stay_days,avg_treatment_cost,readmission_rate_pct,patients_discharged_count,total_staff_in_department,department_efficiency_score
H1,3,Surgery,2021-10-24,9,1,5.333333333333333,27614.88888888889,11.11,3,43,49.36
H1,3,Surgery,2021-10-25,5,0,6.0,36411.0,0.0,4,43,49.36
H1,3,Surgery,2021-10-26,4,1,4.25,55824.5,25.0,4,43,49.36
H1,3,Surgery,2021-10-27,7,0,4.857142857142857,40253.28571428572,0.0,7,43,49.36
H1,3,Surgery,2021-10-28,1,0,7.0,23405.0,0.0,2,43,49.36
H1,3,Surgery,2021-10-29,3,1,7.0,50224.666666666664,33.33,5,43,49.36
H1,3,Surgery,2021-10-30,3,0,5.0,17836.0,0.0,4,43,49.36
H1,3,Surgery,2021-10-31,5,0,4.6,42061.8,0.0,3,43,49.36
H1,3,Surgery,2021-11-01,3,0,5.333333333333333,23634.666666666668,0.0,3,43,49.36
H1,3,Surgery,2021-11-02,5,0,3.2,29783.0,0.0,5,43,49.36
H1,3,Surgery,2021-11-03,9,0,3.888888888888889,37660.666666666664,0.0,6,43,49.36
H1,3,Surgery,2021-11-04,2,0,6.5,20259.0,0.0,10,43,49.36
H1,3,Surgery,2021-11-05,5,0,6.2,44890.6,0.0,1,43,49.36
H1,3,Surgery,2021-11-06,2,0,8.0,26784.5,0.0,7,43,49.36
H1,3,Surgery,2021-11-07,8,0,5.875,30569.25,0.0,1,43,49.36
H1,3,Surgery,2021-11-08,6,0,3.8333333333333335,52372.333333333336,0.0,4,43,49.36
H1,3,Surgery,2021-11-09,6,1,4.333333333333333,36824.166666666664,16.67,5,43,49.36
H1,3,Surgery,2021-11-10,6,0,5.166666666666667,34691.5,0.0,3,43,49.36
H1,3,Surgery,2021-11-11,7,0,5.0,47572.42857142857,0.0,3,43,49.36
H1,3,Surgery,2021-11-12,7,0,4.142857142857143,47017.57142857143,0.0,7,43,49.36
H1,3,Surgery,2021-11-13,5,0,3.2,39025.6,0.0,9,43,49.36
H1,3,Surgery,2021-11-14,2,0,2.0,38664.5,0.0,8,43,49.36
H1,3,Surgery,2021-11-15,1,0,10.0,33635.0,0.0,7,43,49.36
H1,3,Surgery,2021-11-16,4,0,4.75,32290.5,0.0,3,43,49.36
H1,3,Surgery,2021-11-17,2,0,5.5,31432.5,0.0,5,43,49.36
H1,3,Surgery,2021-11-18,2,0,3.5,37936.5,0.0,3,43,49.36
H1,3,Surgery,2021-11-19,5,1,5.4,33897.8,20.0,3,43,49.36
H1,3,Surgery,2021-11-20,4,1,3.25,30101.75,25.0,5,43,49.36
H1,3,Surgery,2021-11-21,3,0,5.0,39997.0,0.0,3,43,49.36
H1,3,Surgery,2021-11-22,5,0,2.2,32386.6,0.0,4,43,49.36
H1,3,Surgery,2021-11-23,6,0,6.5,36544.5,0.0,4,43,49.36
H1,3,Surgery,2021-11-24,7,0,3.2857142857142856,32136.85714285714,0.0,1,43,49.36
H1,3,Surgery,2021-11-25,3,0,3.3333333333333335,15306.0,0.0,7,43,49.36
H1,3,Surgery,2021-11-26,4,0,5.0,43208.5,0.0,5,43,49.36
H1,3,Surgery,2021-11-27,5,1,3.8,62605.4,20.0,2,43,49.36
H1,3,Surgery,2021-11-28,3,0,5.333333333333333,25139.0,0.0,7,43,49.36
H1,3,Surgery,2021-11-29,3,0,5.333333333333333,29816.333333333332,0.0,4,43,49.36
H1,3,Surgery,2021-11-30,6,0,5.0,52217.833333333336,0.0,5,43,49.36
H1,3,Surgery,2021-12-01,5,0,6.0,43195.2,0.0,3,43,49.36
H1,3,Surgery,2021-12-02,4,0,7.75,33020.0,0.0,1,43,49.36
H1,3,Surgery,2021-12-03,2,0,2.5,53797.5,0.0,7,43,49.36
H1,3,Surgery,2021-12-04,4,0,4.0,45394.25,0.0,2,43,49.36
H1,3,Surgery,2021-12-05,5,0,7.2,22819.4,0.0,4,43,49.36
H1,3,Surgery,2021-12-06,5,0,2.8,43578.0,0.0,4,43,49.36
H1,3,Surgery,2021-12-07,4,0,5.5,42206.25,0.0,6,43,49.36
H1,3,Surgery,2021-12-08,2,0,2.0,19956.5,0.0,3,43,49.36
H1,3,Surgery,2021-12-09,1,0,2.0,44370.0,0.0,3,43,49.36
H1,3,Surgery,2021-12-10,7,0,4.428571428571429,35962.57142857143,0.0,5,43,49.36
H1,3,Surgery,2021-12-11,5,0,3.2,32631.0,0.0,6,43,49.36
H1,3,Surgery,2021-12-12,4,0,2.75,40380.0,0.0,3,43,49.36
H1,3,Surgery,2021-12-13,3,0,5.0,35253.333333333336,0.0,4,43,49.36
H1,3,Surgery,2021-12-14,1,0,3.0,18564.0,0.0,6,43,49.36
H1,3,Surgery,2021-12-15,6,0,5.333333333333333,39467.333333333336,0.0,5,43,49.36
H1,3,Surgery,2021-12-16,6,1,4.166666666666667,32240.5,16.67,4,43,49.36
H1,3,Surgery,2021-12-17,3,0,5.666666666666667,42979.333333333336,0.0,1,43,49.36
H1,3,Surgery,2021-12-18,3,0,5.0,50771.0,0.0,7,43,49.36
H1,3,Surgery,2021-12-19,4,0,4.25,57219.25,0.0,2,43,49.36
H1,3,Surgery,2021-12-20,3,0,3.0,22912.666666666668,0.0,0,43,49.36
H1,3,Surgery,2021-12-21,5,0,2.6,35738.4,0.0,4,43,49.36
H1,3,Surgery,2021-12-22,5,0,2.6,20347.0,0.0,5,43,49.36
H1,3,Surgery,2021-12-23,3,0,6.666666666666667,46044.0,0.0,4,43,49.36
H1,3,Surgery,2021-12-24,9,0,2.5555555555555554,39260.11111111111,0.0,7,43,49.36
H1,3,Surgery,2021-12-25,8,1,3.5,39920.625,12.5,10,43,49.36
H1,3,Surgery,2021-12-26,10,0,6.2,24392.4,0.0,6,43,49.36
H1,3,Surgery,2021-12-27,7,2,5.142857142857143,37348.42857142857,28.57,4,43,49.36
H1,3,Surgery,2021-12-28,5,1,3.6,44393.2,20.0,2,43,49.36
H1,3,Surgery,2021-12-29,5,0,6.2,36190.0,0.0,4,43,49.36
H1,3,Surgery,2021-12-30,5,0,7.8,39304.0,0.0,6,43,49.36
H1,3,Surgery,2021-12-31,2,0,8.5,26371.0,0.0,10,43,49.36
H1,3,Surgery,2022-01-01,5,0,5.6,30741.2,0.0,4,43,49.36
H1,3,Surgery,2022-01-02,4,0,4.25,29350.75,0.0,1,43,49.36
H1,3,Surgery,2022-01-03,6,0,5.833333333333333,30602.833333333332,0.0,5,43,49.36
H1,3,Surgery,2022-01-04,5,0,5.0,47945.6,0.0,2,43,49.36
H1,3,Surgery,2022-01-05,8,0,6.75,40680.5,0.0,4,43,49.36
H1,3,Surgery,2022-01-06,2,0,1.5,66010.5,0.0,6,43,49.36
H1,3,Surgery,2022-01-07,5,0,5.6,44746.0,0.0,2,43,49.36
H1,3,Surgery,2022-01-08,4,0,3.75,37011.75,0.0,6,43,49.36
H1,3,Surgery,2022-01-09,5,0,4.8,36916.8,0.0,11,43,49.36
H1,3,Surgery,2022-01-10,3,0,9.0,18785.333333333332,0.0,6,43,49.36
H1,3,Surgery,2022-01-11,8,0,5.375,38337.25,0.0,6,43,49.36
H1,3,Surgery,2022-01-12,5,1,3.2,23283.4,20.0,1,43,49.36
H1,3,Surgery,2022-01-13,6,0,3.5,42565.166666666664,0.0,3,43,49.36
H1,3,Surgery,2022-01-14,5,0,5.4,43623.8,0.0,10,43,49.36
H1,3,Surgery,2022-01-15,4,0,5.0,34538.25,0.0,6,43,49.36
H1,3,Surgery,2022-01-16,4,0,3.25,49904.75,0.0,4,43,49.36
H1,3,Surgery,2022-01-17,7,0,7.571428571428571,47287.42857142857,0.0,3,43,49.36
H1,3,Surgery,2022-01-18,8,0,3.0,42423.125,0.0,4,43,49.36
H1,3,Surgery,2022-01-19,6,0,3.6666666666666665,44653.333333333336,0.0,10,43,49.36
H1,3,Surgery,2022-01-20,4,0,6.25,57481.5,0.0,5,43,49.36
H1,3,Surgery,2022-01-21,3,0,5.666666666666667,35622.666666666664,0.0,8,43,49.36
H1,3,Surgery,2022-01-22,6,0,4.5,40011.666666666664,0.0,2,43,49.36
H1,3,Surgery,2022-01-23,5,0,7.0,54669.6,0.0,4,43,49.36
H1,3,Surgery,2022-01-24,3,0,7.333333333333333,28824.333333333332,0.0,3,43,49.36
H1,3,Surgery,2022-01-25,5,0,3.6,37507.4,0.0,7,43,49.36
H1,3,Surgery,2022-01-26,8,0,6.375,34551.875,0.0,8,43,49.36
H1,3,Surgery,2022-01-27,7,0,7.428571428571429,32796.71428571428,0.0,3,43,49.36
H1,3,Surgery,2022-01-28,3,0,3.0,47404.0,0.0,1,43,49.36
H1,3,Surgery,2022-01-29,2,0,3.0,55089.5,0.0,4,43,49.36
H1,3,Surgery,2022-01-30,4,0,5.5,40849.75,0.0,7,43,49.36
H1,3,Surgery,2022-01-31,4,0,1.75,40113.75,0.0,2,43,49.36
H1,3,Surgery,2022-02-01,3,0,5.333333333333333,44020.666666666664,0.0,7,43,49.36
H1,3,Surgery,2022-02-02,9,0,5.777777777777778,39321.22222222222,0.0,6,43,49.36
H1,3,Surgery,2022-02-03,2,0,9.0,39904.5,0.0,5,43,49.36
H1,3,Surgery,2022-02-04,6,0,6.0,48690.666666666664,0.0,5,43,49.36
H1,3,Surgery,2022-02-05,7,0,6.142857142857143,35569.71428571428,0.0,6,43,49.36
H1,3,Surgery,2022-02-06,4,0,4.0,45275.75,0.0,3,43,49.36
H1,3,Surgery,2022-02-07,3,0,7.0,34922.333333333336,0.0,3,43,49.36
H1,3,Surgery,2022-02-08,6,0,3.6666666666666665,26090.166666666668,0.0,5,43,49.36
H1,3,Surgery,2022-02-09,2,0,7.0,57132.5,0.0,5,43,49.36
H1,3,Surgery,2022-02-10,3,0,7.333333333333333,37574.666666666664,0.0,2,43,49.36
H1,3,Surgery,2022-02-11,5,0,6.8,37678.6,0.0,5,43,49.36
H1,3,Surgery,2022-02-12,2,0,2.0,28758.0,0.0,5,43,49.36
H1,3,Surgery,2022-02-13,3,0,2.3333333333333335,38790.333333333336,0.0,5,43,49.36
H1,3,Surgery,2022-02-14,5,0,4.0,40616.8,0.0,4,43,49.36
H1,3,Surgery,2022-02-15,4,0,1.5,43895.75,0.0,7,43,49.36
H1,3,Surgery,2022-02-16,3,0,5.0,32371.333333333332,0.0,8,43,49.36
H1,3,Surgery,2022-02-17,5,1,5.0,33229.8,20.0,2,43,49.36
H1,3,Surgery,2022-02-18,6,0,4.0,36898.0,0.0,3,43,49.36
H1,3,Surgery,2022-02-19,6,0,4.5,32799.333333333336,0.0,7,43,49.36
H1,3,Surgery,2022-02-20,3,1,5.0,38965.333333333336,33.33,6,43,49.36
H1,3,Surgery,2022-02-21,6,0,4.166666666666667,43788.333333333336,0.0,0,43,49.36
H1,3,Surgery,2022-02-22,2,0,5.5,17104.5,0.0,3,43,49.36
H1,3,Surgery,2022-02-23,2,0,3.0,24392.5,0.0,3,43,49.36
H1,3,Surgery,2022-02-24,3,0,4.0,27543.0,0.0,6,43,49.36
H1,3,Surgery,2022-02-25,3,0,2.6666666666666665,34861.333333333336,0.0,4,43,49.36
H1,3,Surgery,2022-02-26,6,0,4.666666666666667,35587.0,0.0,2,43,49.36
H1,3,Surgery,2022-02-27,5,0,5.0,38647.6,0.0,7,43,49.36
H1,3,Surgery,2022-02-28,5,0,3.4,42169.2,0.0,6,43,49.36
H1,3,Surgery,2022-03-01,6,1,5.166666666666667,35376.5,16.67,3,43,49.36
H1,3,Surgery,2022-03-02,3,0,1.6666666666666667,37622.333333333336,0.0,2,43,49.36
H1,3,Surgery,2022-03-03,6,0,3.5,44991.5,0.0,7,43,49.36
H1,3,Surgery,2022-03-04,2,0,6.0,29234.0,0.0,7,43,49.36
H1,3,Surgery,2022-03-05,5,0,4.0,31022.2,0.0,2,43,49.36
H1,3,Surgery,2022-03-06,9,0,5.666666666666667,41201.0,0.0,3,43,49.36
H1,3,Surgery,2022-03-07,2,0,2.5,26387.5,0.0,6,43,49.36
H1,3,Surgery,2022-03-08,4,0,3.75,32131.5,0.0,4,43,49.36
H1,3,Surgery,2022-03-09,7,0,4.714285714285714,43289.57142857143,0.0,3,43,49.36
H1,3,Surgery,2022-03-10,4,0,6.0,26574.5,0.0,4,43,49.36
H1,3,Surgery,2022-03-11,3,0,3.3333333333333335,38648.666666666664,0.0,5,43,49.36
H1,3,Surgery,2022-03-12,1,0,8.0,78161.0,0.0,5,43,49.36
H1,3,Surgery,2022-03-13,5,0,4.0,24893.2,0.0,2,43,49.36
H1,3,Surgery,2022-03-14,3,0,5.666666666666667,58390.666666666664,0.0,7,43,49.36
H1,3,Surgery,2022-03-15,3,0,3.6666666666666665,31227.333333333332,0.0,2,43,49.36
H1,3,Surgery,2022-03-16,2,1,8.0,62908.0,50.0,4,43,49.36
H1,3,Surgery,2022-03-17,6,1,7.5,59988.166666666664,16.67,4,43,49.36
H1,3,Surgery,2022-03-18,4,0,6.0,65724.5,0.0,2,43,49.36
H1,3,Surgery,2022-03-19,3,0,7.0,30091.0,0.0,2,43,49.36
H1,3,Surgery,2022-03-20,7,0,7.571428571428571,37497.57142857143,0.0,5,43,49.36
H1,3,Surgery,2022-03-21,3,0,3.6666666666666665,36289.666666666664,0.0,2,43,49.36
H1,3,Surgery,2022-03-22,6,0,2.3333333333333335,52002.333333333336,0.0,0,43,49.36
H1,3,Surgery,2022-03-23,7,0,4.714285714285714,57439.57142857143,0.0,4,43,49.36
H1,3,Surgery,2022-03-24,4,0,6.0,34959.5,0.0,8,43,49.36
H1,3,Surgery,2022-03-25,3,0,3.3333333333333335,57965.333333333336,0.0,6,43,49.36
H1,3,Surgery,2022-03-26,2,0,7.0,57214.5,0.0,6,43,49.36
H1,3,Surgery,2022-03-27,1,0,4.0,22597.0,0.0,6,43,49.36
H1,3,Surgery,2022-03-28,4,0,6.25,56445.0,0.0,2,43,49.36
H1,3,Surgery,2022-03-29,2,0,5.5,63173.5,0.0,2,43,49.36
H1,3,Surgery,2022-03-30,6,0,5.666666666666667,35670.333333333336,0.0,6,43,49.36
H1,3,Surgery,2022-03-31,6,1,4.833333333333333,19352.666666666668,16.67,3,43,49.36
H1,3,Surgery,2022-04-01,5,0,6.0,34277.4,0.0,3,43,49.36
H1,3,Surgery,2022-04-02,4,0,4.25,36605.25,0.0,6,43,49.36
H1,3,Surgery,2022-04-03,6,0,3.3333333333333335,33059.666666666664,0.0,3,43,49.36
H1,3,Surgery,2022-04-04,5,0,5.0,29046.8,0.0,4,43,49.36
H1,3,Surgery,2022-04-05,3,0,3.6666666666666665,46956.666666666664,0.0,7,43,49.36
H1,3,Surgery,2022-04-06,6,0,5.666666666666667,39202.5,0.0,4,43,49.36
H1,3,Surgery,2022-04-07,5,0,5.2,44585.8,0.0,5,43,49.36
H1,3,Surgery,2022-04-08,5,0,1.8,22943.8,0.0,5,43,49.36
H1,3,Surgery,2022-04-09,5,0,3.6,31993.6,0.0,6,43,49.36
H1,3,Surgery,2022-04-10,5,0,3.6,53380.4,0.0,6,43,49.36
H1,3,Surgery,2022-04-11,2,0,2.0,56153.0,0.0,7,43,49.36
H1,3,Surgery,2022-04-12,4,0,6.75,24455.75,0.0,5,43,49.36
H1,3,Surgery,2022-04-13,5,0,5.8,28292.2,0.0,0,43,49.36
H1,3,Surgery,2022-04-14,4,0,3.5,32832.5,0.0,6,43,49.36
H1,3,Surgery,2022-04-15,3,0,7.666666666666667,48791.0,0.0,1,43,49.36
H1,3,Surgery,2022-04-16,3,0,4.0,35288.0,0.0,3,43,49.36
H1,3,Surgery,2022-04-17,2,0,4.0,31591.0,0.0,6,43,49.36
H1,3,Surgery,2022-04-18,4,0,3.25,28989.5,0.0,4,43,49.36
H1,3,Surgery,2022-04-19,3,0,4.0,32563.666666666668,0.0,2,43,49.36
H1,3,Surgery,2022-04-20,5,0,4.0,26811.2,0.0,4,43,49.36
H1,3,Surgery,2022-04-21,7,0,4.857142857142857,38270.42857142857,0.0,7,43,49.36
H1,3,Surgery,2022-04-22,3,0,2.6666666666666665,62601.333333333336,0.0,3,43,49.36
H1,3,Surgery,2022-04-23,2,0,3.0,33830.0,0.0,8,43,49.36
H1,3,Surgery,2022-04-24,7,0,4.428571428571429,30397.0,0.0,3,43,49.36
H1,3,Surgery,2022-04-25,2,0,9.0,60430.0,0.0,3,43,49.36
H1,3,Surgery,2022-04-26,3,0,5.0,50481.666666666664,0.0,2,43,49.36
H1,3,Surgery,2022-04-27,5,0,3.4,34728.2,0.0,1,43,49.36
H1,3,Surgery,2022-04-28,5,0,4.4,26182.8,0.0,8,43,49.36
H1,3,Surgery,2022-04-29,7,1,5.571428571428571,47912.142857142855,14.29,3,43,49.36
H1,3,Surgery,2022-04-30,5,0,6.2,46191.2,0.0,5,43,49.36
H1,3,Surgery,2022-05-01,1,0,5.0,16040.0,0.0,2,43,49.36
H1,3,Surgery,2022-05-02,7,0,5.285714285714286,42059.857142857145,0.0,0,43,49.36
H1,3,Surgery,2022-05-03,4,1,7.25,33164.5,25.0,6,43,49.36
H1,3,Surgery,2022-05-04,6,1,6.666666666666667,55219.5,16.67,3,43,49.36
H1,3,Surgery,2022-05-05,6,0,5.833333333333333,47479.333333333336,0.0,5,43,49.36
H1,3,Surgery,2022-05-06,3,0,5.666666666666667,20764.333333333332,0.0,7,43,49.36
H1,3,Surgery,2022-05-07,6,0,5.833333333333333,35661.0,0.0,3,43,49.36
H1,3,Surgery,2022-05-08,3,0,2.0,36565.666666666664,0.0,3,43,49.36
H1,3,Surgery,2022-05-09,5,0,2.8,26156.0,0.0,6,43,49.36
H1,3,Surgery,2022-05-10,6,0,4.833333333333333,34900.333333333336,0.0,7,43,49.36
H1,3,Surgery,2022-05-11,4,0,5.25,39141.25,0.0,5,43,49.36
H1,3,Surgery,2022-05-12,8,0,6.25,35919.375,0.0,8,43,49.36
H1,3,Surgery,2022-05-13,4,0,7.25,52958.25,0.0,5,43,49.36
H1,3,Surgery,2022-05-14,1,0,4.0,25926.0,0.0,2,43,49.36
H1,3,Surgery,2022-05-15,5,0,3.2,36877.4,0.0,4,43,49.36
H1,3,Surgery,2022-05-17,7,0,3.4285714285714284,28598.85714285714,0.0,4,43,49.36
H1,3,Surgery,2022-05-18,3,0,3.0,40220.0,0.0,5,43,49.36
H1,3,Surgery,2022-05-19,4,0,3.5,26255.25,0.0,3,43,49.36
H1,3,Surgery,2022-05-20,2,0,3.0,47575.0,0.0,8,43,49.36
H1,3,Surgery,2022-05-21,1,0,2.0,27269.0,0.0,6,43,49.36
H1,3,Surgery,2022-05-22,6,0,4.0,37202.166666666664,0.0,5,43,49.36
H1,3,Surgery,2022-05-23,6,0,7.5,31332.5,0.0,3,43,49.36
H1,3,Surgery,2022-05-24,4,0,5.75,53555.5,0.0,3,43,49.36
H1,3,Surgery,2022-05-25,6,1,4.5,30022.833333333332,16.67,2,43,49.36
H1,3,Surgery,2022-05-26,5,0,4.2,28050.8,0.0,1,43,49.36
H1,3,Surgery,2022-05-27,4,0,4.75,59981.25,0.0,4,43,49.36
H1,3,Surgery,2022-05-28,2,0,4.5,30523.5,0.0,6,43,49.36
H1,3,Surgery,2022-05-29,6,0,4.833333333333333,37306.333333333336,0.0,2,43,49.36
H1,3,Surgery,2022-05-30,4,0,2.75,42827.0,0.0,2,43,49.36
H1,3,Surgery,2022-05-31,4,0,3.25,27261.0,0.0,8,43,49.36
H1,3,Surgery,2022-06-01,6,0,3.5,48416.666666666664,0.0,7,43,49.36
H1,3,Surgery,2022-06-02,8,0,5.0,42260.625,0.0,6,43,49.36
H1,3,Surgery,2022-06-03,4,0,6.5,35118.75,0.0,5,43,49.36
H1,3,Surgery,2022-06-04,4,0,3.0,20432.75,0.0,7,43,49.36
H1,3,Surgery,2022-06-05,5,0,3.8,37513.0,0.0,3,43,49.36
H1,3,Surgery,2022-06-06,3,0,6.0,39347.666666666664,0.0,2,43,49.36
H1,3,Surgery,2022-06-07,7,0,5.0,21395.571428571428,0.0,3,43,49.36
H1,3,Surgery,2022-06-08,3,1,3.6666666666666665,71285.66666666667,33.33,9,43,49.36
H1,3,Surgery,2022-06-09,7,0,4.714285714285714,35238.71428571428,0.0,2,43,49.36
H1,3,Surgery,2022-06-10,3,0,3.0,21649.333333333332,0.0,3,43,49.36
H1,3,Surgery,2022-06-11,3,0,6.0,48757.333333333336,0.0,7,43,49.36
H1,3,Surgery,2022-06-12,6,0,4.666666666666667,39665.666666666664,0.0,4,43,49.36
H1,3,Surgery,2022-06-13,4,0,6.5,33138.25,0.0,8,43,49.36
H1,3,Surgery,2022-06-14,6,0,4.666666666666667,28732.5,0.0,2,43,49.36
H1,3,Surgery,2022-06-15,4,0,2.25,34890.0,0.0,7,43,49.36
H1,3,Surgery,2022-06-16,9,1,4.333333333333333,40429.0,11.11,5,43,49.36
H1,3,Surgery,2022-06-17,7,0,4.714285714285714,55875.0,0.0,4,43,49.36
H1,3,Surgery,2022-06-18,3,0,3.3333333333333335,35495.666666666664,0.0,1,43,49.36
H1,3,Surgery,2022-06-19,3,0,3.6666666666666665,32426.333333333332,0.0,6,43,49.36
H1,3,Surgery,2022-06-20,5,1,4.8,41692.6,20.0,11,43,49.36
H1,3,Surgery,2022-06-21,4,0,7.25,30039.5,0.0,5,43,49.36
H1,3,Surgery,2022-06-22,8,0,4.5,46308.625,0.0,2,43,49.36
H1,3,Surgery,2022-06-23,7,0,4.857142857142857,26477.14285714286,0.0,1,43,49.36
H1,3,Surgery,2022-06-24,6,0,5.833333333333333,33248.0,0.0,7,43,49.36
H1,3,Surgery,2022-06-25,5,0,7.0,29742.6,0.0,5,43,49.36
H1,3,Surgery,2022-06-26,4,0,7.0,19268.25,0.0,7,43,49.36
H1,3,Surgery,2022-06-27,4,0,7.25,33963.75,0.0,2,43,49.36
H1,3,Surgery,2022-06-28,2,0,3.5,32027.5,0.0,6,43,49.36
H1,3,Surgery,2022-06-29,4,0,4.5,38438.0,0.0,3,43,49.36
H1,3,Surgery,2022-06-30,6,0,5.833333333333333,53094.0,0.0,3,43,49.36
H1,3,Surgery,2022-07-01,4,0,4.25,45572.5,0.0,5,43,49.36
H1,3,Surgery,2022-07-02,8,0,2.5,41516.5,0.0,7,43,49.36
H1,3,Surgery,2022-07-03,4,0,3.5,49752.75,0.0,7,43,49.36
H1,3,Surgery,2022-07-04,5,0,3.8,26217.8,0.0,8,43,49.36
H1,3,Surgery,2022-07-05,8,0,5.75,53914.5,0.0,6,43,49.36
H1,3,Surgery,2022-07-06,3,0,3.6666666666666665,29088.0,0.0,5,43,49.36
H1,3,Surgery,2022-07-07,1,0,10.0,71569.0,0.0,5,43,49.36
H1,3,Surgery,2022-07-08,3,0,5.666666666666667,45620.666666666664,0.0,5,43,49.36
H1,3,Surgery,2022-07-09,5,0,2.4,33960.6,0.0,3,43,49.36
H1,3,Surgery,2022-07-10,2,0,2.0,72321.5,0.0,5,43,49.36
H1,3,Surgery,2022-07-11,4,0,4.0,35413.5,0.0,5,43,49.36
H1,3,Surgery,2022-07-12,3,0,5.333333333333333,31338.333333333332,0.0,2,43,49.36
H1,3,Surgery,2022-07-13,5,0,7.2,35845.2,0.0,4,43,49.36
H1,3,Surgery,2022-07-14,4,0,5.0,29978.75,0.0,5,43,49.36
H1,3,Surgery,2022-07-15,3,0,7.0,36805.666666666664,0.0,3,43,49.36
H1,3,Surgery,2022-07-16,8,0,4.75,28088.25,0.0,0,43,49.36
H1,3,Surgery,2022-07-17,4,0,4.5,37569.25,0.0,4,43,49.36
H1,3,Surgery,2022-07-18,5,0,3.6,32560.0,0.0,2,43,49.36
H1,3,Surgery,2022-07-19,3,0,2.0,36879.666666666664,0.0,6,43,49.36
H1,3,Surgery,2022-07-20,7,0,4.142857142857143,35889.857142857145,0.0,7,43,49.36
H1,3,Surgery,2022-07-21,6,0,3.0,24958.666666666668,0.0,4,43,49.36
H1,3,Surgery,2022-07-22,7,0,6.714285714285714,29026.0,0.0,5,43,49.36
H1,3,Surgery,2022-07-23,5,0,6.6,29613.0,0.0,8,43,49.36
H1,3,Surgery,2022-07-24,8,0,5.125,40838.625,0.0,5,43,49.36
H1,3,Surgery,2022-07-25,3,0,4.666666666666667,45373.333333333336,0.0,3,43,49.36
H1,3,Surgery,2022-07-26,8,0,4.75,41343.125,0.0,3,43,49.36
H1,3,Surgery,2022-07-27,2,0,6.0,20910.0,0.0,11,43,49.36
H1,3,Surgery,2022-07-28,2,0,7.0,32232.0,0.0,2,43,49.36
H1,3,Surgery,2022-07-29,4,0,9.0,51513.5,0.0,3,43,49.36
H1,3,Surgery,2022-07-30,2,0,2.0,37782.5,0.0,4,43,49.36
H1,3,Surgery,2022-07-31,8,0,4.625,35792.5,0.0,5,43,49.36
H1,3,Surgery,2022-08-01,10,0,6.0,42799.8,0.0,4,43,49.36
H1,3,Surgery,2022-08-02,8,0,4.625,33685.25,0.0,6,43,49.36
H1,3,Surgery,2022-08-03,3,0,4.666666666666667,49332.666666666664,0.0,9,43,49.36
H1,3,Surgery,2022-08-04,5,0,2.6,31652.0,0.0,4,43,49.36
H1,3,Surgery,2022-08-05,6,0,6.666666666666667,45533.666666666664,0.0,7,43,49.36
H1,3,Surgery,2022-08-06,5,0,2.2,31803.0,0.0,4,43,49.36
H1,3,Surgery,2022-08-07,4,0,7.5,51072.5,0.0,5,43,49.36
H1,3,Surgery,2022-08-08,6,0,4.166666666666667,36092.166666666664,0.0,5,43,49.36
H1,3,Surgery,2022-08-09,1,0,2.0,73359.0,0.0,2,43,49.36
H1,3,Surgery,2022-08-10,3,0,5.0,32520.333333333332,0.0,10,43,49.36
H1,3,Surgery,2022-08-11,3,0,6.0,27386.666666666668,0.0,9,43,49.36
H1,3,Surgery,2022-08-12,2,0,2.0,20335.0,0.0,3,43,49.36
H1,3,Surgery,2022-08-13,8,0,4.125,34600.375,0.0,1,43,49.36
H1,3,Surgery,2022-08-14,4,0,6.0,45899.5,0.0,4,43,49.36
H1,3,Surgery,2022-08-15,6,0,3.3333333333333335,27466.5,0.0,5,43,49.36
H1,3,Surgery,2022-08-16,7,0,6.142857142857143,41589.42857142857,0.0,4,43,49.36
H1,3,Surgery,2022-08-17,5,0,7.4,31999.6,0.0,6,43,49.36
H1,3,Surgery,2022-08-18,2,0,3.0,18639.5,0.0,3,43,49.36
H1,3,Surgery,2022-08-19,3,0,4.666666666666667,36534.666666666664,0.0,5,43,49.36
H1,3,Surgery,2022-08-20,9,0,4.888888888888889,30528.777777777777,0.0,3,43,49.36
H1,3,Surgery,2022-08-21,5,0,4.8,51849.4,0.0,2,43,49.36
H1,3,Surgery,2022-08-22,3,0,5.666666666666667,41486.666666666664,0.0,6,43,49.36
H1,3,Surgery,2022-08-23,5,0,6.2,31418.0,0.0,5,43,49.36
H1,3,Surgery,2022-08-24,4,0,3.75,40088.5,0.0,5,43,49.36
H1,3,Surgery,2022-08-25,7,1,5.428571428571429,26021.85714285714,14.29,4,43,49.36
H1,3,Surgery,2022-08-26,4,0,5.5,29396.25,0.0,5,43,49.36
H1,3,Surgery,2022-08-27,4,0,4.25,39813.25,0.0,7,43,49.36
H1,3,Surgery,2022-08-28,2,0,2.0,19793.0,0.0,6,43,49.36
H1,3,Surgery,2022-08-29,6,0,3.1666666666666665,62670.166666666664,0.0,3,43,49.36
H1,3,Surgery,2022-08-30,7,0,5.285714285714286,38297.857142857145,0.0,5,43,49.36
H1,3,Surgery,2022-08-31,8,0,4.875,35040.375,0.0,6,43,49.36
H1,3,Surgery,2022-09-01,1,0,2.0,55749.0,0.0,5,43,49.36
H1,3,Surgery,2022-09-02,9,0,5.0,42392.88888888889,0.0,7,43,49.36
H1,3,Surgery,2022-09-03,3,0,4.0,41367.666666666664,0.0,11,43,49.36
